Match ID,Tournament,Year,Round,Surface,Player 1 Name,Player 2 Name,Player 1 Rank,Player 2 Rank,Winner,Score,Match Duration
M0564,French Open,2015,Quarterfinal,Clay,Novak Alcaraz,Daniil Tsitsipas,39,33,Daniil Tsitsipas,"6-4, 7-5, 6-0",210
M0565,French Open,2019,Quarterfinal,Clay,John Murray,John Alcaraz,76,17,John Alcaraz,"7-5, 6-3, 6-3",239
M0566,US Open,2016,Quarterfinal,Clay,Rafael Federer,Rafael McEnroe,31,89,Rafael Federer,"7-6, 7-6, 6-1",183
M0567,US Open,2018,First Round,Grass,Roger Sampras,Novak Tsitsipas,79,44,Novak Tsitsipas,"6-2, 6-1, 7-5, 7-5",102
M0568,Australian Open,2014,Semifinal,Clay,Daniil Murray,John Murray,30,89,Daniil Murray,"6-1, 6-0, 6-3",145
M0569,Australian Open,2006,First Round,Grass,Novak Medvedev,Andy Federer,66,27,Andy Federer,"6-2, 7-5, 6-1, 6-2, 6-3",174
M0570,French Open,2001,Quarterfinal,Grass,Carlos Sampras,Pete Djokovic,59,83,Carlos Sampras,"7-5, 6-2, 6-2, 6-0",140
M0571,French Open,2002,Quarterfinal,Hard,Daniil Medvedev,Roger McEnroe,27,99,Daniil Medvedev,"6-1, 6-0, 6-3",107
M0572,Wimbledon,2021,Second Round,Grass,Stefanos Federer,John Djokovic,83,78,John Djokovic,"6-4, 6-3, 6-2, 6-0, 6-2",171
M0573,French Open,2013,Quarterfinal,Hard,John Federer,Boris Federer,9,29,John Federer,"6-4, 6-4, 7-5, 6-0",120
M0574,French Open,2013,Second Round,Hard,Rafael McEnroe,Pete Tsitsipas,57,7,Pete Tsitsipas,"6-3, 6-4, 7-5",131
M0575,Wimbledon,2010,First Round,Clay,Boris Djokovic,Pete Medvedev,7,69,Boris Djokovic,"6-3, 7-5, 6-1, 7-5, 6-2",182
M0576,Wimbledon,2019,Semifinal,Grass,Andy McEnroe,Rafael Murray,60,29,Rafael Murray,"6-0, 6-4, 6-1, 6-4, 6-0",154
M0577,Wimbledon,2006,Quarterfinal,Hard,Novak McEnroe,John McEnroe,84,67,John McEnroe,"6-2, 6-3, 6-4",126
M0578,French Open,2012,Second Round,Hard,Novak McEnroe,Daniil Becker,1,74,Novak McEnroe,"6-3, 6-3, 7-6, 6-3",141
M0579,French Open,2009,Second Round,Clay,Daniil Medvedev,Andy Djokovic,69,15,Andy Djokovic,"6-2, 6-3, 6-3",180
M0580,Wimbledon,2002,First Round,Clay,Roger Sampras,Daniil Tsitsipas,90,50,Daniil Tsitsipas,"6-4, 6-0, 7-5, 6-2",141
M0581,US Open,2012,Final,Clay,Novak Sampras,Rafael Alcaraz,7,65,Novak Sampras,"6-1, 6-4, 6-0, 6-3, 6-1",145
M0582,French Open,2016,First Round,Clay,Rafael Federer,Boris Medvedev,24,98,Rafael Federer,"7-5, 6-0, 6-2",216
M0583,US Open,2016,Quarterfinal,Grass,Roger Federer,Carlos Nadal,68,48,Carlos Nadal,"6-3, 6-2, 7-6, 6-4",137
M0584,Wimbledon,2021,Quarterfinal,Hard,Daniil Becker,John McEnroe,61,29,John McEnroe,"7-6, 6-1, 7-5, 6-3, 6-4",94
M0585,Wimbledon,2018,Semifinal,Clay,Andy Tsitsipas,John McEnroe,15,32,Andy Tsitsipas,"6-2, 7-6, 6-1",217
M0586,US Open,2023,Final,Clay,Stefanos Djokovic,John Becker,46,37,John Becker,"6-1, 6-2, 7-5, 6-3, 6-1",206
M0587,Australian Open,2021,Semifinal,Clay,Rafael Djokovic,Daniil Federer,67,54,Daniil Federer,"6-1, 7-5, 6-1, 7-6, 6-4",121
M0588,Australian Open,2013,Second Round,Hard,John Federer,Stefanos Murray,56,72,John Federer,"6-4, 7-5, 6-1, 6-3, 6-2",135
M0589,Wimbledon,2006,Third Round,Hard,Rafael McEnroe,Pete Federer,42,69,Rafael McEnroe,"6-3, 6-3, 6-4",148
M0590,Wimbledon,2016,Quarterfinal,Hard,Boris Alcaraz,Carlos Medvedev,53,56,Boris Alcaraz,"6-1, 6-1, 6-3, 7-6",105
M0591,Wimbledon,2017,Third Round,Hard,Stefanos Murray,Andy Djokovic,11,44,Stefanos Murray,"6-1, 6-4, 6-0, 7-6, 7-5",136
M0592,French Open,2010,Second Round,Grass,Andy Federer,Novak Tsitsipas,6,64,Andy Federer,"6-4, 7-6, 6-0",133
M0593,US Open,2013,Second Round,Grass,Boris Alcaraz,Novak McEnroe,49,23,Novak McEnroe,"7-5, 6-4, 6-4",132
M0594,Australian Open,2022,Third Round,Hard,Pete Murray,Roger Murray,78,79,Pete Murray,"6-4, 6-4, 6-3",122
M0595,French Open,2014,Semifinal,Clay,John Murray,Rafael Federer,2,21,John Murray,"6-0, 7-6, 6-0",181
M0596,French Open,2013,Third Round,Hard,Andy Murray,Stefanos Becker,63,53,Stefanos Becker,"6-0, 6-4, 6-3, 6-3",124
M0597,Wimbledon,2003,Second Round,Clay,Boris Nadal,Stefanos Becker,88,76,Stefanos Becker,"6-4, 7-6, 6-1",198
M0598,Wimbledon,2016,Third Round,Grass,John Tsitsipas,Pete Sampras,81,79,Pete Sampras,"6-0, 7-6, 6-0, 6-1, 6-2",143
M0599,US Open,2019,Second Round,Hard,Roger Murray,Pete Tsitsipas,89,7,Pete Tsitsipas,"6-4, 6-3, 7-5",111
M0600,French Open,2020,First Round,Clay,Roger Becker,Andy Djokovic,99,50,Andy Djokovic,"6-1, 6-4, 6-1",143
M0601,French Open,2003,First Round,Grass,Roger Sampras,John Djokovic,66,23,John Djokovic,"7-5, 6-2, 7-5, 6-4, 6-3",113
M0602,French Open,2003,Second Round,Hard,Rafael Sampras,Boris Federer,4,65,Rafael Sampras,"6-1, 7-5, 7-5",126
M0603,Australian Open,2008,Quarterfinal,Hard,John Nadal,Pete Becker,76,5,Pete Becker,"6-3, 6-0, 6-2, 6-4, 6-3",121
M0604,US Open,2005,Second Round,Clay,Andy Murray,Roger Djokovic,32,28,Roger Djokovic,"6-4, 6-2, 6-0",129
M0605,Australian Open,2012,Quarterfinal,Hard,Carlos Nadal,Boris McEnroe,76,17,Boris McEnroe,"6-2, 6-0, 6-3",134
M0606,Australian Open,2014,Semifinal,Grass,Pete Nadal,Carlos Djokovic,74,11,Carlos Djokovic,"7-5, 7-6, 6-3",130
M0607,Australian Open,2008,First Round,Clay,John Medvedev,Andy Alcaraz,35,65,John Medvedev,"7-6, 6-0, 7-5",218
M0608,Wimbledon,2001,Third Round,Clay,John Becker,Pete Becker,51,77,John Becker,"6-3, 6-4, 6-2, 6-4",138
M0609,French Open,2012,Final,Hard,Carlos Sampras,John Becker,49,94,Carlos Sampras,"6-3, 7-5, 6-1",137
M0610,US Open,2020,Final,Hard,Carlos Alcaraz,Pete Becker,81,61,Pete Becker,"6-2, 7-5, 6-4, 6-2, 6-4",123
M0611,French Open,2009,Third Round,Grass,John Murray,John McEnroe,56,49,John McEnroe,"6-3, 6-0, 6-3",158
M0612,French Open,2012,Quarterfinal,Hard,Carlos Sampras,Boris Federer,32,15,Boris Federer,"6-3, 6-2, 7-6, 6-1, 6-3",102
M0613,Wimbledon,2011,Third Round,Hard,Pete Djokovic,Carlos Sampras,99,93,Carlos Sampras,"6-4, 6-4, 6-2, 7-6",145
M0614,French Open,2016,Semifinal,Clay,Andy Nadal,John Nadal,58,48,John Nadal,"6-0, 6-2, 6-1, 6-1",127
M0615,US Open,2010,First Round,Clay,Novak Becker,Boris Sampras,33,3,Boris Sampras,"6-4, 6-2, 6-2, 6-0, 6-0",140
M0616,US Open,2017,Second Round,Clay,John Sampras,Stefanos Sampras,37,27,Stefanos Sampras,"6-2, 7-5, 6-4, 6-1, 6-3",217
M0617,French Open,2002,Quarterfinal,Clay,Stefanos Alcaraz,Novak Becker,81,56,Novak Becker,"7-6, 6-1, 6-3",182
M0618,US Open,2010,Final,Grass,Boris Medvedev,Rafael McEnroe,41,35,Rafael McEnroe,"6-3, 7-6, 7-5, 6-1, 6-0",105
M0619,French Open,2013,Second Round,Hard,Rafael Djokovic,Roger Nadal,93,9,Roger Nadal,"6-3, 6-4, 6-1, 7-6, 6-0",133
M0620,Wimbledon,2023,Semifinal,Clay,Pete Tsitsipas,Boris Becker,74,48,Boris Becker,"6-1, 6-0, 6-4",212
M0621,French Open,2011,First Round,Hard,Rafael Tsitsipas,John Becker,55,20,John Becker,"6-0, 6-2, 7-5, 6-1",101
M0622,Australian Open,2012,Third Round,Grass,Carlos Nadal,Carlos Sampras,61,84,Carlos Nadal,"6-1, 7-6, 6-0",125
M0623,US Open,2022,Quarterfinal,Grass,Daniil Tsitsipas,Roger Alcaraz,42,53,Daniil Tsitsipas,"6-2, 6-3, 6-1, 6-4, 6-1",120
M0624,French Open,2006,First Round,Hard,Rafael Sampras,Stefanos Murray,47,31,Stefanos Murray,"7-5, 6-1, 7-6, 7-6, 6-1",90
M0625,US Open,2009,Third Round,Clay,Andy Federer,Roger McEnroe,7,54,Andy Federer,"6-0, 6-4, 6-3",229
M0626,French Open,2014,Third Round,Clay,Carlos Tsitsipas,Rafael Sampras,95,98,Carlos Tsitsipas,"6-0, 6-1, 6-4, 6-0, 7-6",163
M0627,French Open,2015,First Round,Hard,Carlos Sampras,Stefanos Murray,90,41,Stefanos Murray,"6-0, 7-6, 6-1, 7-5",145
M0628,Australian Open,2003,Final,Hard,Carlos Medvedev,John Nadal,83,43,John Nadal,"6-4, 7-6, 6-3, 6-4, 6-2",133
M0629,Australian Open,2020,Second Round,Hard,Rafael Tsitsipas,Andy McEnroe,13,88,Rafael Tsitsipas,"6-4, 6-4, 6-2",111
M0630,Australian Open,2004,First Round,Clay,Roger Becker,Boris Becker,55,7,Boris Becker,"7-6, 6-2, 6-3",150
M0631,French Open,2015,Second Round,Hard,Novak Tsitsipas,Daniil Medvedev,24,83,Novak Tsitsipas,"7-6, 6-3, 7-6, 6-3",102
M0632,Wimbledon,2017,Second Round,Hard,Andy Alcaraz,Roger Tsitsipas,90,23,Roger Tsitsipas,"6-2, 6-3, 6-4, 6-1",137
M0633,Wimbledon,2004,Final,Clay,Novak Djokovic,Pete Djokovic,58,98,Novak Djokovic,"6-1, 6-1, 6-3, 6-1, 6-2",157
M0634,Australian Open,2003,Final,Hard,John Becker,Roger Tsitsipas,79,87,John Becker,"6-4, 7-5, 7-5",104
M0635,US Open,2009,Final,Clay,Pete Tsitsipas,Roger Alcaraz,65,34,Roger Alcaraz,"6-1, 6-1, 6-3, 6-1",138
M0636,US Open,2004,Second Round,Hard,Andy Federer,Boris Alcaraz,61,24,Boris Alcaraz,"7-5, 6-3, 6-4",101
M0637,US Open,2003,Second Round,Grass,John Alcaraz,Rafael Murray,29,18,Rafael Murray,"6-3, 6-3, 6-0, 6-0",167
M0638,French Open,2003,Quarterfinal,Grass,Boris Federer,Andy Djokovic,2,94,Boris Federer,"7-5, 7-5, 6-2, 6-4, 6-4",151
M0639,Wimbledon,2008,Final,Clay,John Alcaraz,John Alcaraz,25,92,John Alcaraz,"6-3, 7-5, 6-4, 6-4, 6-4",218
M0640,Australian Open,2013,Third Round,Hard,Daniil Nadal,Boris McEnroe,73,95,Daniil Nadal,"6-1, 6-3, 7-6, 6-4",116
M0641,Australian Open,2021,Third Round,Grass,Daniil Djokovic,Carlos Alcaraz,64,93,Daniil Djokovic,"6-3, 6-3, 6-4, 6-3, 6-2",150
M0642,Wimbledon,2012,Quarterfinal,Grass,Carlos Sampras,Stefanos Djokovic,24,71,Carlos Sampras,"6-3, 6-0, 6-3",178
M0643,US Open,2018,Quarterfinal,Hard,Rafael Becker,Stefanos Nadal,62,29,Stefanos Nadal,"6-0, 6-0, 6-0",91
M0644,US Open,2022,Second Round,Hard,Boris Sampras,Pete Becker,10,33,Boris Sampras,"6-3, 6-1, 6-3, 6-2",99
M0645,French Open,2013,Final,Clay,Pete Tsitsipas,Carlos Murray,70,62,Carlos Murray,"7-6, 7-6, 7-6",210
M0646,French Open,2015,Quarterfinal,Clay,Boris Tsitsipas,Rafael Murray,56,87,Boris Tsitsipas,"6-3, 7-6, 7-5",171
M0647,US Open,2006,First Round,Clay,Rafael Tsitsipas,Rafael Alcaraz,66,41,Rafael Alcaraz,"6-4, 7-6, 6-4",197
M0648,US Open,2019,Quarterfinal,Clay,Carlos McEnroe,John Nadal,30,59,Carlos McEnroe,"7-5, 6-0, 7-5, 7-5",151
M0649,Wimbledon,2001,Quarterfinal,Hard,Rafael Sampras,Rafael Becker,59,97,Rafael Sampras,"6-4, 6-3, 6-3",142
M0650,Wimbledon,2015,First Round,Hard,John Djokovic,Daniil Nadal,82,76,Daniil Nadal,"6-4, 7-6, 7-5",136
M0651,Australian Open,2013,Final,Clay,Roger Medvedev,Daniil Medvedev,83,85,Roger Medvedev,"6-4, 6-2, 6-2, 6-2",178
M0652,French Open,2002,Final,Clay,Rafael Federer,Pete McEnroe,97,29,Pete McEnroe,"7-6, 7-5, 6-1, 6-0, 7-5",146
M0653,French Open,2023,Third Round,Hard,John McEnroe,Roger Djokovic,64,21,Roger Djokovic,"6-3, 6-0, 6-2, 6-2, 6-1",145
M0654,US Open,2019,Quarterfinal,Clay,Pete Becker,Andy McEnroe,22,90,Pete Becker,"6-1, 7-6, 7-5, 6-3, 6-3",179
M0655,Wimbledon,2021,First Round,Hard,Andy McEnroe,Pete Sampras,32,1,Pete Sampras,"6-1, 7-6, 6-2, 7-6",133
M0656,Australian Open,2010,Final,Grass,Rafael Tsitsipas,Pete Djokovic,70,90,Rafael Tsitsipas,"7-5, 7-6, 6-0",129
M0657,French Open,2007,Final,Clay,John Nadal,Daniil Djokovic,80,71,Daniil Djokovic,"7-5, 6-1, 7-6",221
M0658,US Open,2005,Final,Grass,Roger Federer,Stefanos Alcaraz,78,26,Stefanos Alcaraz,"6-3, 7-5, 6-2, 7-5, 6-0",144
M0659,French Open,2011,Second Round,Clay,Stefanos Tsitsipas,Daniil Medvedev,19,99,Stefanos Tsitsipas,"6-3, 6-0, 6-0, 6-4",153
M0660,Australian Open,2002,Third Round,Clay,Roger Federer,Carlos Sampras,30,93,Roger Federer,"6-0, 6-0, 6-3",131
M0661,Wimbledon,2020,Third Round,Clay,Andy Medvedev,John Djokovic,39,32,John Djokovic,"7-5, 7-5, 6-2",233
M0662,French Open,2019,Final,Clay,Daniil Djokovic,Carlos McEnroe,76,31,Carlos McEnroe,"6-1, 6-0, 7-5, 6-1, 6-2",134
M0663,French Open,2007,Final,Grass,Roger Nadal,Boris McEnroe,21,8,Boris McEnroe,"6-2, 6-1, 6-4",101
M0664,French Open,2011,First Round,Grass,Boris Sampras,Boris Sampras,59,90,Boris Sampras,"6-1, 7-5, 6-1",166
M0665,Australian Open,2013,First Round,Clay,Novak Djokovic,Pete McEnroe,29,50,Novak Djokovic,"6-0, 6-4, 6-0, 7-6",151
M0666,Wimbledon,2010,Final,Hard,John Medvedev,Rafael Federer,6,44,John Medvedev,"6-1, 7-6, 6-4, 6-2",135
M0667,Wimbledon,2009,Third Round,Grass,Boris McEnroe,Novak Becker,21,45,Boris McEnroe,"6-1, 6-4, 6-4",144
M0668,French Open,2008,Quarterfinal,Hard,Andy Alcaraz,Carlos Federer,98,14,Carlos Federer,"6-1, 6-3, 6-4",150
M0669,French Open,2004,Final,Grass,Andy Tsitsipas,Rafael Nadal,95,57,Rafael Nadal,"6-4, 6-4, 6-3",167
M0670,Wimbledon,2012,Semifinal,Grass,Rafael Alcaraz,John Sampras,34,92,Rafael Alcaraz,"6-3, 7-6, 6-0, 7-5",110
M0671,Australian Open,2020,Final,Clay,Roger Alcaraz,Daniil Alcaraz,86,7,Daniil Alcaraz,"6-2, 6-2, 7-5, 6-3, 7-6",203
M0672,Wimbledon,2006,First Round,Clay,John McEnroe,Roger Nadal,19,9,Roger Nadal,"7-5, 6-3, 7-6, 6-0, 6-0",229
M0673,Australian Open,2016,Second Round,Clay,Andy Djokovic,John Sampras,48,69,Andy Djokovic,"6-1, 6-3, 6-0, 6-2",230
M0674,French Open,2010,Final,Hard,Roger Tsitsipas,Carlos Alcaraz,50,82,Roger Tsitsipas,"7-5, 7-5, 6-1, 7-5, 6-4",122
M0675,US Open,2020,Second Round,Clay,John Sampras,Carlos Medvedev,89,77,Carlos Medvedev,"7-5, 6-3, 6-1, 6-1",135
M0676,French Open,2023,Final,Hard,Carlos Sampras,Carlos McEnroe,5,36,Carlos Sampras,"7-5, 6-1, 7-5",92
M0677,Wimbledon,2016,Semifinal,Clay,Daniil Nadal,Stefanos Becker,44,86,Daniil Nadal,"6-4, 6-2, 6-2, 6-4, 6-1",214
M0678,Australian Open,2013,Quarterfinal,Hard,Carlos Becker,Roger Sampras,99,50,Roger Sampras,"6-4, 7-6, 6-4, 6-3, 6-3",136
M0679,French Open,2011,Second Round,Clay,Daniil Sampras,Daniil McEnroe,100,86,Daniil McEnroe,"7-5, 7-6, 6-2",179
M0680,Australian Open,2023,Third Round,Hard,Rafael Alcaraz,Carlos Alcaraz,30,54,Rafael Alcaraz,"6-1, 6-0, 6-4",133
M0681,Australian Open,2013,Second Round,Clay,Rafael Djokovic,Daniil Alcaraz,20,78,Rafael Djokovic,"6-2, 6-2, 7-5, 6-0",230
M0682,US Open,2000,Third Round,Hard,Stefanos Djokovic,Stefanos Sampras,7,45,Stefanos Djokovic,"7-6, 6-4, 6-4",110
M0683,US Open,2013,Third Round,Clay,Daniil Alcaraz,Novak Medvedev,68,2,Novak Medvedev,"7-5, 6-3, 6-2",178
M0684,US Open,2018,First Round,Grass,Andy Medvedev,Daniil Nadal,9,78,Andy Medvedev,"6-1, 6-2, 7-6, 7-5, 6-4",135
M0685,Australian Open,2005,Third Round,Clay,Pete Alcaraz,Carlos Medvedev,82,51,Carlos Medvedev,"6-0, 7-6, 7-5",230
M0686,US Open,2020,Final,Grass,John Medvedev,John Alcaraz,19,92,John Medvedev,"6-1, 6-0, 7-5, 6-1, 6-4",180
M0687,US Open,2012,Second Round,Hard,John Medvedev,Daniil Tsitsipas,24,94,John Medvedev,"6-1, 7-6, 6-2",97
M0688,Australian Open,2021,Semifinal,Clay,Stefanos Djokovic,Boris Tsitsipas,11,52,Stefanos Djokovic,"6-2, 6-0, 6-3, 6-1",179
M0689,Wimbledon,2012,First Round,Clay,Novak McEnroe,Stefanos Sampras,26,25,Stefanos Sampras,"7-5, 6-1, 7-6",186
M0690,US Open,2022,Quarterfinal,Hard,Stefanos Medvedev,Novak Becker,70,70,Novak Becker,"6-3, 6-0, 6-1",132
M0691,US Open,2022,First Round,Grass,Andy Medvedev,Novak Sampras,28,50,Andy Medvedev,"6-4, 6-4, 6-0, 6-4",148
M0692,Wimbledon,2004,Quarterfinal,Clay,Andy Federer,Boris Medvedev,30,46,Andy Federer,"6-3, 7-5, 6-3, 6-0",163
M0693,French Open,2010,Semifinal,Clay,Rafael McEnroe,Novak McEnroe,16,89,Rafael McEnroe,"7-5, 6-4, 6-1, 7-6, 6-2",233
M0694,Australian Open,2022,Final,Clay,Carlos Tsitsipas,Andy Sampras,74,30,Andy Sampras,"7-6, 6-1, 6-1",234
M0695,US Open,2023,Final,Hard,Boris McEnroe,Boris McEnroe,4,90,Boris McEnroe,"6-1, 6-4, 6-2, 6-4",118
M0696,French Open,2001,Second Round,Clay,Daniil Nadal,Boris Nadal,32,9,Boris Nadal,"7-5, 7-6, 7-6, 6-2",178
M0697,Wimbledon,2004,Final,Hard,Andy Murray,Roger Becker,23,15,Roger Becker,"7-5, 6-0, 7-6, 6-4, 7-5",108
M0698,US Open,2013,Quarterfinal,Clay,Boris Djokovic,Pete Alcaraz,65,1,Pete Alcaraz,"6-2, 6-2, 6-0",134
M0699,French Open,2003,Final,Grass,John Alcaraz,Stefanos Nadal,35,34,Stefanos Nadal,"6-1, 6-4, 6-4",177
M0700,Wimbledon,2004,Third Round,Clay,Novak Tsitsipas,Carlos Djokovic,29,43,Novak Tsitsipas,"7-5, 6-2, 7-6, 7-5",234
M0701,US Open,2020,Final,Hard,Roger Federer,Carlos Djokovic,44,30,Carlos Djokovic,"7-5, 6-3, 7-6",137
M0702,Wimbledon,2013,Quarterfinal,Clay,Andy Djokovic,Daniil Federer,14,52,Andy Djokovic,"6-0, 6-0, 6-0",212
M0703,French Open,2002,Third Round,Clay,Stefanos Alcaraz,Stefanos Medvedev,3,61,Stefanos Alcaraz,"6-1, 7-5, 7-6, 6-2, 6-0",210
M0704,US Open,2023,Second Round,Grass,Boris Nadal,Pete Sampras,2,43,Boris Nadal,"6-1, 7-5, 6-4, 7-6, 6-4",134
M0705,French Open,2018,Semifinal,Hard,Andy McEnroe,Roger Becker,10,26,Andy McEnroe,"7-5, 6-0, 6-4",126
M0706,French Open,2017,Quarterfinal,Hard,Rafael Murray,Boris Alcaraz,45,15,Boris Alcaraz,"7-6, 6-1, 7-5, 6-1, 7-6",149
M0707,French Open,2021,Final,Hard,Andy Medvedev,Pete Medvedev,73,87,Andy Medvedev,"7-6, 6-3, 6-3",90
M0708,Wimbledon,2006,Second Round,Hard,Boris McEnroe,Stefanos Tsitsipas,65,74,Boris McEnroe,"6-0, 6-1, 6-4, 6-4, 6-4",146
M0709,Wimbledon,2002,Third Round,Hard,Pete Sampras,Rafael Becker,55,79,Pete Sampras,"6-4, 6-3, 6-4",106
M0710,French Open,2007,Semifinal,Grass,Roger Federer,Novak Becker,93,66,Novak Becker,"7-5, 7-6, 6-0, 6-3",139
M0711,Australian Open,2012,Final,Clay,Stefanos Sampras,Rafael Sampras,35,68,Stefanos Sampras,"7-6, 7-5, 6-3, 6-2",212
M0712,Wimbledon,2023,Semifinal,Grass,Daniil Nadal,Novak Becker,16,93,Daniil Nadal,"6-1, 6-4, 6-2",144
M0713,Wimbledon,2006,Third Round,Grass,Daniil Djokovic,Stefanos Sampras,73,90,Daniil Djokovic,"6-1, 6-4, 6-1, 7-6, 6-1",157
M0714,Wimbledon,2002,Third Round,Hard,Daniil Federer,Pete Murray,71,26,Pete Murray,"7-6, 6-4, 7-6, 6-3, 6-2",95
M0715,French Open,2014,First Round,Hard,Novak Sampras,Rafael McEnroe,10,57,Novak Sampras,"7-6, 6-3, 6-0, 6-3",130
M0716,US Open,2012,Quarterfinal,Clay,Carlos Djokovic,Boris Federer,84,81,Boris Federer,"6-0, 6-0, 7-5, 6-0",192
M0717,Wimbledon,2004,Second Round,Clay,Carlos Alcaraz,Pete McEnroe,95,75,Pete McEnroe,"6-1, 7-5, 6-0, 6-1",213
M0718,Australian Open,2008,Second Round,Clay,Novak Medvedev,Carlos Federer,62,4,Carlos Federer,"7-6, 6-0, 6-2, 7-6",162
M0719,US Open,2020,Third Round,Grass,Boris Sampras,Novak Becker,42,53,Boris Sampras,"6-4, 6-2, 6-1",154
M0720,Wimbledon,2023,First Round,Grass,Carlos Federer,Stefanos Alcaraz,35,68,Carlos Federer,"6-0, 7-6, 6-2",104
M0721,French Open,2016,Second Round,Clay,Pete McEnroe,Stefanos Tsitsipas,90,26,Stefanos Tsitsipas,"6-4, 7-5, 6-4, 6-3, 6-2",165
M0722,US Open,2022,First Round,Grass,Daniil Federer,Novak Murray,76,45,Novak Murray,"6-4, 6-4, 6-3, 6-0, 7-6",113
M0723,Australian Open,2000,Semifinal,Hard,Stefanos Djokovic,Daniil Murray,34,85,Stefanos Djokovic,"6-1, 6-4, 6-4, 6-3",99
M0724,French Open,2013,First Round,Clay,Andy Federer,Pete Medvedev,8,68,Andy Federer,"6-3, 6-4, 6-4, 7-6, 6-2",138
M0725,French Open,2007,Third Round,Grass,Stefanos Sampras,Pete Djokovic,4,9,Stefanos Sampras,"7-6, 7-5, 6-2, 6-2, 6-4",165
M0726,French Open,2020,Second Round,Grass,Pete McEnroe,John Nadal,17,34,Pete McEnroe,"7-6, 7-5, 7-6",144
M0727,Wimbledon,2018,Semifinal,Grass,Boris Sampras,Boris Nadal,30,78,Boris Sampras,"7-5, 7-6, 6-2, 7-6",147
M0728,Wimbledon,2023,First Round,Grass,Stefanos Sampras,Novak Becker,72,75,Stefanos Sampras,"6-1, 6-2, 6-3, 6-3",129
M0729,Wimbledon,2018,Quarterfinal,Grass,Roger Alcaraz,Novak Federer,35,80,Roger Alcaraz,"6-1, 7-6, 6-4",135
M0730,Australian Open,2010,Third Round,Hard,Boris Nadal,Andy Djokovic,42,24,Andy Djokovic,"6-4, 6-4, 6-3, 6-2",138
M0731,Australian Open,2009,Third Round,Grass,Daniil Federer,John Becker,99,94,John Becker,"6-3, 6-1, 6-2, 6-0",110
M0732,Australian Open,2003,Third Round,Hard,Stefanos Becker,Novak Nadal,87,31,Novak Nadal,"6-1, 7-5, 6-2",137
M0733,French Open,2018,Second Round,Clay,John Becker,Boris Medvedev,69,93,John Becker,"6-1, 6-3, 6-3, 6-1",154
M0734,US Open,2019,First Round,Hard,Andy Medvedev,Andy Federer,98,28,Andy Federer,"6-3, 6-4, 6-4, 6-2",90
M0735,Australian Open,2014,Second Round,Grass,Daniil Federer,Novak Djokovic,97,87,Novak Djokovic,"7-6, 6-0, 6-0, 6-3, 6-2",144
M0736,Wimbledon,2002,Third Round,Hard,Andy Federer,Stefanos Alcaraz,83,65,Stefanos Alcaraz,"6-4, 7-5, 7-5, 6-3, 6-4",128
M0737,Australian Open,2006,Third Round,Clay,Pete Nadal,Rafael Medvedev,22,1,Rafael Medvedev,"6-1, 6-3, 6-4, 6-1, 6-3",173
M0738,Australian Open,2020,Quarterfinal,Grass,Pete Medvedev,Daniil McEnroe,89,85,Daniil McEnroe,"6-4, 6-2, 6-4",162
M0739,Australian Open,2000,Quarterfinal,Grass,Daniil Alcaraz,Stefanos Medvedev,85,45,Stefanos Medvedev,"6-4, 6-4, 6-4",179
M0740,French Open,2019,Final,Clay,Boris Nadal,Boris McEnroe,17,49,Boris Nadal,"7-5, 7-5, 7-6, 6-4",182
M0741,Australian Open,2016,Third Round,Hard,Rafael Nadal,Andy Becker,98,23,Andy Becker,"7-5, 7-6, 7-6, 6-3",118
M0742,US Open,2007,First Round,Clay,Andy Medvedev,Daniil Medvedev,3,11,Andy Medvedev,"7-5, 6-0, 7-5, 6-2",156
M0743,Wimbledon,2004,Third Round,Hard,Daniil Sampras,Boris Murray,30,40,Daniil Sampras,"6-2, 6-0, 7-6, 6-1, 7-6",97
M0744,Wimbledon,2017,Third Round,Grass,Andy Becker,Boris McEnroe,70,86,Andy Becker,"6-1, 7-5, 7-5",162
M0745,French Open,2016,Quarterfinal,Grass,Daniil Medvedev,Stefanos McEnroe,13,6,Stefanos McEnroe,"7-6, 6-3, 6-3",140
M0746,French Open,2004,First Round,Clay,Roger Alcaraz,Roger Tsitsipas,70,52,Roger Tsitsipas,"7-6, 6-4, 7-5, 6-4, 6-0",228
M0747,Wimbledon,2018,Semifinal,Hard,Stefanos Nadal,Stefanos Federer,8,93,Stefanos Nadal,"6-4, 6-0, 6-0",112
M0748,Wimbledon,2017,Quarterfinal,Clay,Andy Alcaraz,Pete McEnroe,65,68,Andy Alcaraz,"7-6, 6-3, 6-4, 6-2",124
M0749,Australian Open,2009,Third Round,Grass,Rafael Murray,Rafael Alcaraz,21,30,Rafael Murray,"6-3, 7-5, 6-0, 7-6, 6-3",147
M0750,US Open,2016,Third Round,Grass,Carlos Alcaraz,Novak Murray,38,58,Carlos Alcaraz,"7-5, 6-3, 6-3, 6-4",137
M0751,Australian Open,2004,Quarterfinal,Hard,Carlos Federer,Pete Medvedev,13,84,Carlos Federer,"7-5, 6-2, 6-2, 6-2, 6-3",142
M0752,Wimbledon,2007,Third Round,Grass,John Sampras,Andy Nadal,36,24,Andy Nadal,"7-6, 7-5, 6-0, 6-1, 6-2",179
M0753,French Open,2013,Semifinal,Grass,Carlos Sampras,Andy Alcaraz,97,21,Andy Alcaraz,"6-3, 7-5, 6-2",106
